250;Горно-Алтайск;649007;Алтай Респ
251;Горно-Алтайск;649000;Алтай Респ
252;Буйнакск;368222;Дагестан Респ
253;Буйнакск;368225;Дагестан Респ
254;Дагестанские Огни;368611;Дагестан Респ
255;Дагестанские Огни;368670;Дагестан Респ
256;Дербент;368608;Дагестан Респ
257;Дербент;368607;Дагестан Респ
258;Избербаш;368502;Дагестан Респ
259;Каспийск;368304;Дагестан Респ
260;Каспийск;368301;Дагестан Респ
261;Каспийск;368303;Дагестан Респ
262;Каспийск;368302;Дагестан Респ
263;Каспийск;368305;Дагестан Респ
264;Каспийск;368300;Дагестан Респ
265;Кизилюрт;368101;Дагестан Респ
266;Кизилюрт;368107;Дагестан Респ
267;Кизилюрт;368124;Дагестан Респ
268;Кизляр;368830;Дагестан Респ
269;Кизляр;368870;Дагестан Респ
270;Кизляр;368802;Дагестан Респ
271;Махачкала;367950;Дагестан Респ
272;Махачкала;367910;Дагестан Респ
273;Махачкала;368905;Дагестан Респ
274;Махачкала;367003;Дагестан Респ
275;Махачкала;367033;Дагестан Респ
276;Махачкала;367032;Дагестан Респ
277;Махачкала;367039;Дагестан Респ
278;Махачкала;367022;Дагестан Респ
279;Махачкала;367021;Дагестан Респ
280;Махачкала;367026;Дагестан Респ
281;Махачкала;367018;Дагестан Респ
282;Махачкала;367034;Дагестан Респ
283;Махачкала;367912;Дагестан Респ
284;Махачкала;367913;Дагестан Респ
285;Махачкала;367027;Дагестан Респ
286;Махачкала;367009;Дагестан Респ
287;Махачкала;367007;Дагестан Респ
288;Махачкала;368018;Дагестан Респ
289;Махачкала;367008;Дагестан Респ
290;Махачкала;367904;Дагестан Респ
291;Махачкала;367010;Дагестан Респ
292;Махачкала;367002;Дагестан Респ
293;Махачкала;367025;Дагестан Респ
294;Махачкала;367000;Дагестан Респ
295;Махачкала;367014;Дагестан Респ
296;Махачкала;367015;Дагестан Респ
297;Махачкала;367012;Дагестан Респ
298;Махачкала;368010;Дагестан Респ
299;Махачкала;367013;Дагестан Респ
300;Хасавюрт;368006;Дагестан Респ
301;Хасавюрт;368041;Дагестан Респ
302;Хасавюрт;368008;Дагестан Респ
303;Южно-Сухокумск;368890;Дагестан Респ
304;Карабулак;386230;Ингушетия Респ
305;Карабулак;386231;Ингушетия Респ
306;Магас;386001;Ингушетия Респ
307;Малгобек;386303;Ингушетия Респ
308;Малгобек;386301;Ингушетия Респ
309;Малгобек;386302;Ингушетия Респ
310;Малгобек;386300;Ингушетия Респ
311;Малгобек;386304;Ингушетия Респ
312;Назрань;386140;Ингушетия Респ
313;Назрань;386104;Ингушетия Респ
314;Назрань;386106;Ингушетия Респ
315;Назрань;386102;Ингушетия Респ
316;Назрань;386101;Ингушетия Респ
317;Назрань;386130;Ингушетия Респ
318;Назрань;386103;Ингушетия Респ
319;Назрань;386132;Ингушетия Респ
320;Баксан;361534;Кабардино-Балкарская Респ
321;Баксан;361500;Кабардино-Балкарская Респ
322;Майский;361111;Кабардино-Балкарская Респ
323;Майский;361112;Кабардино-Балкарская Респ
324;Майский;361113;Кабардино-Балкарская Респ
325;Майский;361115;Кабардино-Балкарская Респ
326;Майский;361114;Кабардино-Балкарская Респ
327;Нальчик;360015;Кабардино-Балкарская Респ
328;Нальчик;360903;Кабардино-Балкарская Респ
329;Нальчик;360051;Кабардино-Балкарская Респ
330;Нальчик;360030;Кабардино-Балкарская Респ
331;Нальчик;360019;Кабардино-Балкарская Респ
332;Нальчик;360017;Кабардино-Балкарская Респ
333;Нальчик;360032;Кабардино-Балкарская Респ
334;Нальчик;360901;Кабардино-Балкарская Респ
335;Нальчик;360024;Кабардино-Балкарская Респ
336;Нальчик;360021;Кабардино-Балкарская Респ
337;Нальчик;360022;Кабардино-Балкарская Респ
338;Нальчик;360000;Кабардино-Балкарская Респ
339;Нальчик;360009;Кабардино-Балкарская Респ
340;Нальчик;360002;Кабардино-Балкарская Респ
341;Нальчик;360016;Кабардино-Балкарская Респ
342;Нальчик;360003;Кабардино-Балкарская Респ
343;Нальчик;360904;Кабардино-Балкарская Респ
344;Нальчик;360004;Кабардино-Балкарская Респ
345;Нальчик;360005;Кабардино-Балкарская Респ
346;Нальчик;360006;Кабардино-Балкарская Респ
347;Нарткала;361330;Кабардино-Балкарская Респ
348;Прохладный;361045;Кабардино-Балкарская Респ
349;Прохладный;361044;Кабардино-Балкарская Респ
350;Прохладный;361048;Кабардино-Балкарская Респ
351;Прохладный;361031;Кабардино-Балкарская Респ
352;Прохладный;361041;Кабардино-Балкарская Респ
353;Прохладный;361000;Кабардино-Балкарская Респ
354;Прохладный;361043;Кабардино-Балкарская Респ
355;Терек;361202;Кабардино-Балкарская Респ
356;Тырныауз;361624;Кабардино-Балкарская Респ
357;Чегем;361401;Кабардино-Балкарская Респ
358;Городовиковск;359050;Калмыкия Респ
359;Лагань;359221;Калмыкия Респ
360;Элиста;358903;Калмыкия Респ
361;Элиста;358005;Калмыкия Респ
362;Элиста;358011;Калмыкия Респ
363;Элиста;358003;Калмыкия Респ
364;Элиста;358014;Калмыкия Респ
365;Элиста;358009;Калмыкия Респ
366;Элиста;358007;Калмыкия Респ
367;Элиста;358001;Калмыкия Респ
368;Элиста;358018;Калмыкия Респ
369;Элиста;358016;Калмыкия Респ
370;Элиста;358000;Калмыкия Респ
371;Элиста;359180;Калмыкия Респ
372;Элиста;358004;Калмыкия Респ
373;Карачаевск;369241;Карачаево-Черкесская Респ
374;Карачаевск;369200;Карачаево-Черкесская Респ
375;Карачаевск;369238;Карачаево-Черкесская Респ
376;Карачаевск;369226;Карачаево-Черкесская Респ
377;Карачаевск;369221;Карачаево-Черкесская Респ
378;Карачаевск;369201;Карачаево-Черкесская Респ
379;Теберда;369210;Карачаево-Черкесская Респ
380;Усть-Джегута;369300;Карачаево-Черкесская Респ
381;Черкесск;369000;Карачаево-Черкесская Респ
382;Черкесск;369005;Карачаево-Черкесская Респ
383;Черкесск;369015;Карачаево-Черкесская Респ
384;Черкесск;369004;Карачаево-Черкесская Респ
385;Черкесск;369009;Карачаево-Черкесская Респ
386;Черкесск;369007;Карачаево-Черкесская Респ
387;Черкесск;369006;Карачаево-Черкесская Респ
388;Черкесск;369001;Карачаево-Черкесская Респ
389;Черкесск;369010;Карачаево-Черкесская Респ
390;Черкесск;369012;Карачаево-Черкесская Респ
391;Беломорск;186500;Карелия Респ
392;Кемь;186615;Карелия Респ
393;Кондопога;186225;Карелия Респ
394;Кондопога;186220;Карелия Респ
395;Кондопога;186222;Карелия Респ
396;Кондопога;186223;Карелия Респ
397;Костомукша;186942;Карелия Респ
398;Костомукша;186930;Карелия Респ
399;Костомукша;186931;Карелия Респ
400;Лахденпохья;186730;Карелия Респ
401;Медвежьегорск;186352;Карелия Респ
402;Медвежьегорск;186350;Карелия Респ
403;Олонец;186000;Карелия Респ
404;Петрозаводск;185030;Карелия Респ
405;Петрозаводск;185031;Карелия Респ
406;Петрозаводск;185032;Карелия Респ
407;Петрозаводск;185016;Карелия Респ
408;Петрозаводск;185033;Карелия Респ
409;Петрозаводск;185035;Карелия Респ
410;Петрозаводск;185034;Карелия Респ
411;Петрозаводск;185026;Карелия Респ
412;Петрозаводск;185005;Карелия Респ
413;Петрозаводск;185011;Карелия Респ
414;Петрозаводск;185013;Карелия Респ
415;Петрозаводск;185014;Карелия Респ
416;Петрозаводск;185009;Карелия Респ
417;Петрозаводск;185001;Карелия Респ
418;Петрозаводск;185007;Карелия Респ
419;Петрозаводск;185012;Карелия Респ
420;Петрозаводск;185003;Карелия Респ
421;Петрозаводск;185002;Карелия Респ
422;Петрозаводск;185000;Карелия Респ
423;Питкяранта;186810;Карелия Респ
424;Пудож;186150;Карелия Респ
425;Сегежа;186420;Карелия Респ
426;Сегежа;186424;Карелия Респ
427;Сегежа;186423;Карелия Респ
428;Сегежа;186422;Карелия Респ
429;Сегежа;186421;Карелия Респ
430;Сортавала;186757;Карелия Респ
431;Сортавала;186758;Карелия Респ
432;Сортавала;186762;Карелия Респ
433;Сортавала;186792;Карелия Респ
434;Сортавала;186000;Карелия Респ
435;Сортавала;186753;Карелия Респ
436;Сортавала;186790;Карелия Респ
437;Сортавала;186791;Карелия Респ
438;Сортавала;186756;Карелия Респ
439;Сортавала;186760;Карелия Респ
440;Сортавала;186759;Карелия Респ
441;Сортавала;186755;Карелия Респ
442;Суоярви;186870;Карелия Респ
443;Воркута;169902;Коми Респ
444;Воркута;169926;Коми Респ
445;Воркута;169900;Коми Респ
446;Воркута;169925;Коми Респ
447;Воркута;169945;Коми Респ
448;Воркута;169912;Коми Респ
449;Воркута;169915;Коми Респ
450;Воркута;169903;Коми Респ
451;Воркута;169905;Коми Респ
452;Воркута;169908;Коми Респ
453;Воркута;169909;Коми Респ
454;Воркута;169950;Коми Респ
455;Воркута;169941;Коми Респ
456;Воркута;169933;Коми Респ
457;Воркута;169907;Коми Респ
458;Воркута;169930;Коми Респ
459;Воркута;169937;Коми Респ
460;Воркута;169936;Коми Респ
461;Воркута;169906;Коми Респ
462;Воркута;169935;Коми Респ
463;Воркута;169901;Коми Респ
464;Воркута;169932;Коми Респ
465;Воркута;169940;Коми Респ
466;Вуктыл;169575;Коми Респ
467;Вуктыл;169573;Коми Респ
468;Вуктыл;169577;Коми Респ
469;Вуктыл;169582;Коми Респ
470;Вуктыл;169584;Коми Респ
471;Вуктыл;169585;Коми Респ
472;Вуктыл;169570;Коми Респ
473;Вуктыл;169578;Коми Респ
474;Емва;169200;Коми Респ
475;Инта;169832;Коми Респ
476;Инта;169820;Коми Респ
477;Инта;169849;Коми Респ
478;Инта;169834;Коми Респ
479;Инта;169840;Коми Респ
480;Инта;169842;Коми Респ
481;Инта;169841;Коми Респ
482;Инта;169848;Коми Респ
483;Инта;169810;Коми Респ
484;Инта;169845;Коми Респ
485;Микунь;169060;Коми Респ
486;Микунь;169061;Коми Респ
487;Печора;169629;Коми Респ
488;Печора;169630;Коми Респ
489;Печора;169633;Коми Респ
490;Печора;169625;Коми Респ
491;Печора;169607;Коми Респ
492;Печора;169622;Коми Респ
493;Печора;169621;Коми Респ
494;Печора;169635;Коми Респ
495;Печора;169620;Коми Респ
496;Печора;169640;Коми Респ
497;Печора;169634;Коми Респ
498;Печора;169645;Коми Респ
499;Печора;169655;Коми Респ
500;Печора;169660;Коми Респ
501;Печора;169651;Коми Респ
502;Печора;169609;Коми Респ
503;Печора;169606;Коми Респ
504;Печора;169665;Коми Респ
505;Печора;169650;Коми Респ
506;Печора;169600;Коми Респ
507;Печора;169601;Коми Респ
508;Печора;169663;Коми Респ
509;Сосногорск;169533;Коми Респ
510;Сосногорск;169534;Коми Респ
511;Сосногорск;169530;Коми Респ
512;Сосногорск;169540;Коми Респ
513;Сосногорск;169516;Коми Респ
514;Сосногорск;169511;Коми Респ
515;Сосногорск;169510;Коми Респ
516;Сосногорск;169500;Коми Респ
517;Сосногорск;169523;Коми Респ
518;Сосногорск;169521;Коми Респ
519;Сосногорск;169520;Коми Респ
520;Сосногорск;169532;Коми Респ
521;Сосногорск;169522;Коми Респ
522;Сыктывкар;167028;Коми Респ
523;Сыктывкар;167023;Коми Респ
524;Сыктывкар;167005;Коми Респ
525;Сыктывкар;167004;Коми Респ
526;Сыктывкар;167002;Коми Респ
527;Сыктывкар;167022;Коми Респ
528;Сыктывкар;167021;Коми Респ
529;Сыктывкар;167984;Коми Респ
530;Сыктывкар;167904;Коми Респ
531;Сыктывкар;167905;Коми Респ
532;Сыктывкар;167981;Коми Респ
533;Сыктывкар;167907;Коми Респ
534;Сыктывкар;167019;Коми Респ
535;Сыктывкар;167000;Коми Респ
536;Сыктывкар;167009;Коми Респ
537;Сыктывкар;167016;Коми Респ
538;Сыктывкар;167014;Коми Респ
539;Сыктывкар;167026;Коми Респ
540;Сыктывкар;167011;Коми Респ
541;Сыктывкар;167031;Коми Респ
542;Сыктывкар;167018;Коми Респ
543;Усинск;169707;Коми Респ
544;Усинск;169724;Коми Респ
545;Усинск;169720;Коми Респ
546;Усинск;169727;Коми Респ
547;Усинск;169712;Коми Респ
548;Усинск;169729;Коми Респ
549;Усинск;169731;Коми Респ
550;Усинск;169711;Коми Респ
551;Усинск;169721;Коми Респ
552;Усинск;169728;Коми Респ
553;Усинск;169710;Коми Респ
554;Усинск;169726;Коми Респ
555;Ухта;169347;Коми Респ
556;Ухта;169360;Коми Респ
557;Ухта;169306;Коми Респ
558;Ухта;169338;Коми Респ
559;Ухта;169314;Коми Респ
560;Ухта;169305;Коми Респ
561;Ухта;169341;Коми Респ
562;Ухта;169370;Коми Респ
563;Ухта;169319;Коми Респ
564;Ухта;169309;Коми Респ
565;Ухта;169307;Коми Респ
566;Ухта;169310;Коми Респ
567;Ухта;169337;Коми Респ
568;Ухта;169336;Коми Респ
569;Ухта;169318;Коми Респ
570;Ухта;169313;Коми Респ
571;Ухта;169311;Коми Респ
572;Ухта;169340;Коми Респ
573;Ухта;169300;Коми Респ
574;Ухта;169301;Коми Респ
575;Ухта;169302;Коми Респ
576;Ухта;169304;Коми Респ
577;Ухта;169303;Коми Респ
578;Ухта;169312;Коми Респ
579;Волжск;425000;Марий Эл Респ
580;Звенигово;425061;Марий Эл Респ
581;Звенигово;425060;Марий Эл Респ
582;Звенигово;425062;Марий Эл Респ
583;Йошкар-Ола;425222;Марий Эл Респ
584;Йошкар-Ола;424038;Марий Эл Респ
585;Йошкар-Ола;424002;Марий Эл Респ
586;Йошкар-Ола;424019;Марий Эл Респ
587;Йошкар-Ола;424004;Марий Эл Респ
588;Йошкар-Ола;424032;Марий Эл Респ
589;Йошкар-Ола;424028;Марий Эл Респ
590;Йошкар-Ола;424030;Марий Эл Респ
591;Йошкар-Ола;424031;Марий Эл Респ
592;Йошкар-Ола;424000;Марий Эл Респ
593;Йошкар-Ола;424016;Марий Эл Респ
594;Йошкар-Ола;424033;Марий Эл Респ
595;Йошкар-Ола;424918;Марий Эл Респ
596;Йошкар-Ола;424913;Марий Эл Респ
597;Йошкар-Ола;424039;Марий Эл Респ
598;Йошкар-Ола;424037;Марий Эл Респ
599;Йошкар-Ола;424005;Марий Эл Респ
600;Йошкар-Ола;424006;Марий Эл Респ
601;Йошкар-Ола;424007;Марий Эл Респ
602;Йошкар-Ола;424020;Марий Эл Респ
603;Йошкар-Ола;424003;Марий Эл Респ
604;Козьмодемьянск;425350;Марий Эл Респ
605;Ардатов;431860;Мордовия Респ
606;Ардатов;431874;Мордовия Респ
607;Ардатов;431861;Мордовия Респ
608;Инсар;431430;Мордовия Респ
609;Ковылкино;431350;Мордовия Респ
610;Краснослободск;431260;Мордовия Респ
611;Краснослободск;431261;Мордовия Респ
612;Рузаевка;431445;Мордовия Респ
613;Рузаевка;431451;Мордовия Респ
614;Рузаевка;431444;Мордовия Респ
615;Рузаевка;431481;Мордовия Респ
616;Рузаевка;431449;Мордовия Респ
617;Рузаевка;431440;Мордовия Респ
618;Рузаевка;431480;Мордовия Респ
619;Рузаевка;431443;Мордовия Респ
620;Рузаевка;431450;Мордовия Респ
621;Рузаевка;431448;Мордовия Респ
622;Рузаевка;431441;Мордовия Респ
623;Саранск;430028;Мордовия Респ
624;Саранск;430905;Мордовия Респ
625;Саранск;430906;Мордовия Респ
626;Саранск;430903;Мордовия Респ
627;Саранск;430034;Мордовия Респ
628;Саранск;430033;Мордовия Респ
629;Саранск;430032;Мордовия Респ
630;Саранск;430031;Мордовия Респ
631;Саранск;430030;Мордовия Респ
632;Саранск;430910;Мордовия Респ
633;Саранск;430904;Мордовия Респ
634;Саранск;431905;Мордовия Респ
635;Саранск;430006;Мордовия Респ
636;Саранск;430010;Мордовия Респ
637;Саранск;430027;Мордовия Респ
638;Саранск;430003;Мордовия Респ
639;Саранск;430004;Мордовия Респ
640;Саранск;430001;Мордовия Респ
641;Саранск;430901;Мордовия Респ
642;Саранск;430007;Мордовия Респ
643;Саранск;430000;Мордовия Респ
644;Саранск;430018;Мордовия Респ
645;Саранск;430005;Мордовия Респ
646;Саранск;430024;Мордовия Респ
647;Саранск;430009;Мордовия Респ
648;Саранск;430017;Мордовия Респ
649;Саранск;430015;Мордовия Респ
650;Саранск;430013;Мордовия Респ
651;Саранск;430012;Мордовия Респ
652;Саранск;430011;Мордовия Респ
653;Саранск;430008;Мордовия Респ
654;Темников;431220;Мордовия Респ
655;Темников;643122;Мордовия Респ
656;Алдан;678906;Саха /Якутия/ Респ
657;Алдан;678900;Саха /Якутия/ Респ
658;Верхоянск;678530;Саха /Якутия/ Респ
659;Вилюйск;678213;Саха /Якутия/ Респ
660;Вилюйск;678200;Саха /Якутия/ Респ
661;Ленск;678144;Саха /Якутия/ Респ
662;Ленск;678140;Саха /Якутия/ Респ
663;Ленск;678145;Саха /Якутия/ Респ
664;Мирный;678171;Саха /Якутия/ Респ
665;Мирный;678175;Саха /Якутия/ Респ
666;Мирный;678174;Саха /Якутия/ Респ
667;Мирный;678170;Саха /Якутия/ Респ
668;Мирный;678173;Саха /Якутия/ Респ
669;Нерюнгри;678967;Саха /Якутия/ Респ
670;Нерюнгри;678965;Саха /Якутия/ Респ
671;Нерюнгри;678996;Саха /Якутия/ Респ
672;Нерюнгри;678995;Саха /Якутия/ Респ
673;Нерюнгри;978994;Саха /Якутия/ Респ
674;Нерюнгри;678997;Саха /Якутия/ Респ
675;Нерюнгри;678990;Саха /Якутия/ Респ
