en
T,en,YUzhnoSukhokumsk,ru,Южно-Сухокумск
T,en,Derbent,ru,Дербент
T,en,Kizilyurt,ru,Кизилюрт
T,en,Kizlyar,ru,Кизляр
T,en,KHasavyurt,ru,Хасавюрт
T,en,Buynaksk,ru,Буйнакск
R,en,Ingushetiya Resp,ru,Ингушетия Респ
T,en,Magas,ru,Магас
T,en,Karabulak,ru,Карабулак
T,en,Nazran,ru,Назрань
T,en,Malgobek,ru,Малгобек
R,en,KabardinoBalkarskaya Resp,ru,Кабардино-Балкарская Респ
T,en,Nalchik,ru,Нальчик
T,en,Baksan,ru,Баксан
T,en,Mayskiy,ru,Майский
T,en,Prokhladnyy,ru,Прохладный
T,en,Terek,ru,Терек
T,en,Nartkala,ru,Нарткала
T,en,CHegem,ru,Чегем
T,en,Tyrnyauz,ru,Тырныауз
R,en,Kalmykiya Resp,ru,Калмыкия Респ
T,en,Elista,ru,Элиста
T,en,Gorodovikovsk,ru,Городовиковск
T,en,Lagan,ru,Лагань
R,en,KarachaevoCHerkesskaya Resp,ru,Карачаево-Черкесская Респ
T,en,CHerkessk,ru,Черкесск
T,en,Karachaevsk,ru,Карачаевск
T,en,Teberda,ru,Теберда
T,en,UstDzheguta,ru,Усть-Джегута
R,en,Kareliya Resp,ru,Карелия Респ
T,en,Petrozavodsk,ru,Петрозаводск
T,en,Kostomuksha,ru,Костомукша
T,en,Sortavala,ru,Сортавала
T,en,Belomorsk,ru,Беломорск
T,en,Kem,ru,Кемь
T,en,Kondopoga,ru,Кондопога
T,en,Lakhdenpokhya,ru,Лахденпохья
T,en,Medvezhegorsk,ru,Медвежьегорск
T,en,Olonets,ru,Олонец
T,en,Pitkyaranta,ru,Питкяранта
T,en,Pudozh,ru,Пудож
T,en,Segezha,ru,Сегежа
T,en,Suoyarvi,ru,Суоярви
R,en,Komi Resp,ru,Коми Респ
T,en,Syktyvkar,ru,Сыктывкар
T,en,Vorkuta,ru,Воркута
T,en,Vuktyl,ru,Вуктыл
T,en,Inta,ru,Инта
T,en,Pechora,ru,Печора
T,en,Sosnogorsk,ru,Сосногорск
T,en,Usinsk,ru,Усинск
T,en,Ukhta,ru,Ухта
T,en,Emva,ru,Емва
T,en,Mikun,ru,Микунь
R,en,Mariy El Resp,ru,Марий Эл Респ
T,en,YoshkarOla,ru,Йошкар-Ола
T,en,Volzhsk,ru,Волжск
T,en,Kozmodemyansk,ru,Козьмодемьянск
T,en,Zvenigovo,ru,Звенигово
R,en,Mordoviya Resp,ru,Мордовия Респ
T,en,Saransk,ru,Саранск
T,en,Ardatov,ru,Ардатов
T,en,Insar,ru,Инсар
T,en,Kovylkino,ru,Ковылкино
T,en,Krasnoslobodsk,ru,Краснослободск
T,en,Ruzaevka,ru,Рузаевка
T,en,Temnikov,ru,Темников
R,en,Sakha YAkutiya Resp,ru,Саха /Якутия/ Респ
T,en,Olekminsk,ru,Олекминск
T,en,YAkutsk,ru,Якутск
T,en,Neryungri,ru,Нерюнгри
T,en,Aldan,ru,Алдан
T,en,Tommot,ru,Томмот
T,en,Verkhoyansk,ru,Верхоянск
T,en,Vilyuysk,ru,Вилюйск
T,en,Lensk,ru,Ленск
T,en,Mirnyy,ru,Мирный
T,en,Udachnyy,ru,Удачный
T,en,Nyurba,ru,Нюрба
T,en,Srednekolymsk,ru,Среднеколымск
T,en,Pokrovsk,ru,Покровск
R,en,Severnaya Osetiya  Alaniya Resp,ru,Северная Осетия - Алания Респ
T,en,Vladikavkaz,ru,Владикавказ
T,en,Alagir,ru,Алагир
T,en,Ardon,ru,Ардон
T,en,Digora,ru,Дигора
T,en,Mozdok,ru,Моздок
T,en,Beslan,ru,Беслан
R,en,Tatarstan Resp,ru,Татарстан Респ
T,en,Kazan,ru,Казань
T,en,Naberezhnye CHelny,ru,Набережные Челны
T,en,Agryz,ru,Агрыз
T,en,Aznakaevo,ru,Азнакаево
T,en,Almetevsk,ru,Альметьевск
T,en,Arsk,ru,Арск
T,en,Bavly,ru,Бавлы
T,en,Bugulma,ru,Бугульма
T,en,Buinsk,ru,Буинск
T,en,Elabuga,ru,Елабуга
T,en,Zainsk,ru,Заинск
T,en,Zelenodolsk,ru,Зеленодольск
T,en,Laishevo,ru,Лаишево
T,en,Leninogorsk,ru,Лениногорск
T,en,Mamadysh,ru,Мамадыш
T,en,Mendeleevsk,ru,Менделеевск
T,en,Menzelinsk,ru,Мензелинск
T,en,Nizhnekamsk,ru,Нижнекамск
T,en,Nurlat,ru,Нурлат
T,en,Bolgar,ru,Болгар
T,en,Tetyushi,ru,Тетюши
T,en,CHistopol,ru,Чистополь
R,en,Tyva Resp,ru,Тыва Респ
T,en,Kyzyl,ru,Кызыл
T,en,AkDovurak,ru,Ак-Довурак
T,en,CHadan,ru,Чадан
T,en,Turan,ru,Туран
T,en,SHagonar,ru,Шагонар
R,en,Udmurtskaya Resp,ru,Удмуртская Респ
T,en,Izhevsk,ru,Ижевск
T,en,Sarapul,ru,Сарапул
T,en,Votkinsk,ru,Воткинск
T,en,Glazov,ru,Глазов
T,en,Mozhga,ru,Можга
T,en,Kambarka,ru,Камбарка
R,en,KHakasiya Resp,ru,Хакасия Респ
T,en,Abakan,ru,Абакан
T,en,Sayanogorsk,ru,Саяногорск
T,en,CHernogorsk,ru,Черногорск
T,en,Abaza,ru,Абаза
T,en,Sorsk,ru,Сорск
R,en,CHechenskaya Resp,ru,Чеченская Респ
T,en,Groznyy,ru,Грозный
T,en,Argun,ru,Аргун
T,en,Gudermes,ru,Гудермес
T,en,UrusMartan,ru,Урус-Мартан
T,en,SHali,ru,Шали
R,en,Chuvash Resp,ru,Чувашская Респ
T,en,Mariinskiy Posad,ru,Мариинский Посад
T,en,TSivilsk,ru,Цивильск
T,en,CHeboksary,ru,Чебоксары
T,en,Alatyr,ru,Алатырь
T,en,Kanash,ru,Канаш
T,en,YAdrin,ru,Ядрин
T,en,SHumerlya,ru,Шумерля
T,en,Novocheboksarsk,ru,Новочебоксарск
T,en,Kozlovka,ru,Козловка
R,en,Altayskiy kray,ru,Алтайский край
T,en,Barnaul,ru,Барнаул
T,en,Aleysk,ru,Алейск
T,en,Belokurikha,ru,Белокуриха
T,en,Biysk,ru,Бийск
T,en,KamennaObi,ru,Камень-на-Оби
T,en,Novoaltaysk,ru,Новоалтайск
T,en,Rubtsovsk,ru,Рубцовск
T,en,Slavgorod,ru,Славгород
T,en,Zarinsk,ru,Заринск
T,en,YArovoe,ru,Яровое
T,en,Zmeinogorsk,ru,Змеиногорск
T,en,Gornyak,ru,Горняк
R,en,Krasnodarskiy kray,ru,Краснодарский край
T,en,Krasnodar,ru,Краснодар
T,en,Armavir,ru,Армавир
T,en,Gelendzhik,ru,Геленджик
T,en,Goryachiy Klyuch,ru,Горячий Ключ
T,en,Novorossiysk,ru,Новороссийск
T,en,Sochi,ru,Сочи
T,en,Abinsk,ru,Абинск
T,en,Anapa,ru,Анапа
T,en,Apsheronsk,ru,Апшеронск
T,en,KHadyzhensk,ru,Хадыженск
T,en,Belorechensk,ru,Белореченск
T,en,Gulkevichi,ru,Гулькевичи
T,en,Eysk,ru,Ейск
T,en,Kropotkin,ru,Кропоткин
T,en,Korenovsk,ru,Кореновск
T,en,Krymsk,ru,Крымск
T,en,Kurganinsk,ru,Курганинск
T,en,Labinsk,ru,Лабинск
T,en,Novokubansk,ru,Новокубанск
T,en,PrimorskoAkhtarsk,ru,Приморско-Ахтарск
T,en,SlavyansknaKubani,ru,Славянск-на-Кубани
T,en,Temryuk,ru,Темрюк
T,en,Timashevsk,ru,Тимашевск
T,en,Tikhoretsk,ru,Тихорецк
T,en,Tuapse,ru,Туапсе
T,en,UstLabinsk,ru,Усть-Лабинск
R,en,Krasnoyarskiy kray,ru,Красноярский край
T,en,Krasnoyarsk,ru,Красноярск
T,en,Borodino,ru,Бородино
T,en,Divnogorsk,ru,Дивногорск
T,en,ZHeleznogorsk,ru,Железногорск
T,en,Zelenogorsk,ru,Зеленогорск
T,en,Lesosibirsk,ru,Лесосибирск
T,en,Norilsk,ru,Норильск
T,en,Sosnovoborsk,ru,Сосновоборск
T,en,Achinsk,ru,Ачинск
T,en,Bogotol,ru,Боготол
T,en,Eniseysk,ru,Енисейск
T,en,Kansk,ru,Канск
T,en,Minusinsk,ru,Минусинск
T,en,Nazarovo,ru,Назарово
T,en,SHarypovo,ru,Шарыпово
T,en,Ilanskiy,ru,Иланский
T,en,Kodinsk,ru,Кодинск
T,en,Artemovsk,ru,Артемовск
T,en,Zaozernyy,ru,Заозерный
T,en,Igarka,ru,Игарка
T,en,Uzhur,ru,Ужур
T,en,Uyar,ru,Уяр
T,en,Dudinka,ru,Дудинка
R,en,Primorskiy kray,ru,Приморский край
T,en,Vladivostok,ru,Владивосток
T,en,Arsenev,ru,Арсеньев
T,en,Artem,ru,Артем
T,en,Nakhodka,ru,Находка
T,en,Partizansk,ru,Партизанск
T,en,Fokino,ru,Фокино
T,en,Bolshoy Kamen,ru,Большой Камень
T,en,Dalnegorsk,ru,Дальнегорск
T,en,Dalnerechensk,ru,Дальнереченск
T,en,SpasskDalniy,ru,Спасск-Дальний
T,en,Ussuriysk,ru,Уссурийск
T,en,Lesozavodsk,ru,Лесозаводск
R,en,Stavropolskiy kray,ru,Ставропольский край
T,en,Stavropol,ru,Ставрополь
T,en,Essentuki,ru,Ессентуки
T,en,ZHeleznovodsk,ru,Железноводск
T,en,Kislovodsk,ru,Кисловодск
T,en,Lermontov,ru,Лермонтов
T,en,Nevinnomyssk,ru,Невинномысск
T,en,Pyatigorsk,ru,Пятигорск
T,en,Georgievsk,ru,Георгиевск
T,en,Mineralnye Vody,ru,Минеральные Воды
T,en,Blagodarnyy,ru,Благодарный
T,en,Budennovsk,ru,Буденновск
T,en,Izobilnyy,ru,Изобильный
T,en,Ipatovo,ru,Ипатово
T,en,Novopavlovsk,ru,Новопавловск
T,en,Neftekumsk,ru,Нефтекумск
T,en,Novoaleksandrovsk,ru,Новоалександровск
T,en,Svetlograd,ru,Светлоград
T,en,Zelenokumsk,ru,Зеленокумск
T,en,Mikhaylovsk,ru,Михайловск
R,en,KHabarovskiy kray,ru,Хабаровский край
T,en,KHabarovsk,ru,Хабаровск
T,en,Amursk,ru,Амурск
T,en,Bikin,ru,Бикин
T,en,KomsomolsknaAmure,ru,Комсомольск-на-Амуре
T,en,NikolaevsknaAmure,ru,Николаевск-на-Амуре
T,en,Sovetskaya Gavan,ru,Советская Гавань
T,en,Vyazemskiy,ru,Вяземский
R,en,Amurskaya obl,ru,Амурская обл
T,en,Serishovo,ru,Серышово
T,en,Blagoveshchensk,ru,Благовещенск
T,en,Raychikhinsk,ru,Райчихинск
T,en,Belogorsk,ru,Белогорск
T,en,Zeya,ru,Зея
T,en,Svobodnyy,ru,Свободный
T,en,Tynda,ru,Тында
T,en,SHimanovsk,ru,Шимановск
T,en,Zavitinsk,ru,Завитинск
T,en,Skovorodino,ru,Сковородино
R,en,Arkhangelskaya obl,ru,Архангельская обл
T,en,Arkhangelsk,ru,Архангельск
T,en,Mirnyy,ru,Мирный
T,en,Novodvinsk,ru,Новодвинск
T,en,Severodvinsk,ru,Северодвинск
T,en,Koryazhma,ru,Коряжма
T,en,Velsk,ru,Вельск
T,en,Kargopol,ru,Каргополь
T,en,Kotlas,ru,Котлас
T,en,Solvychegodsk,ru,Сольвычегодск
T,en,Mezen,ru,Мезень
T,en,Nyandoma,ru,Няндома
T,en,Onega,ru,Онега
T,en,SHenkursk,ru,Шенкурск
R,en,Astrakhanskaya obl,ru,Астраханская обл
T,en,Astrakhan,ru,Астрахань
T,en,Znamensk,ru,Знаменск
T,en,Akhtubinsk,ru,Ахтубинск
T,en,Kamyzyak,ru,Камызяк
T,en,Narimanov,ru,Нариманов
T,en,KHarabali,ru,Харабали
R,en,Belgorodskaya obl,ru,Белгородская обл
T,en,Belgorod,ru,Белгород
T,en,Staryy Oskol,ru,Старый Оскол
T,en,SHebekino,ru,Шебекино
T,en,Gubkin,ru,Губкин
T,en,Alekseevka,ru,Алексеевка
T,en,Valuyki,ru,Валуйки
T,en,Grayvoron,ru,Грайворон
T,en,Korocha,ru,Короча
T,en,Biryuch,ru,Бирюч
T,en,Novyy Oskol,ru,Новый Оскол
T,en,Stroitel,ru,Строитель
R,en,Bryanskaya obl,ru,Брянская обл
T,en,Bryansk,ru,Брянск
T,en,Seltso,ru,Сельцо
T,en,Klintsy,ru,Клинцы
T,en,Novozybkov,ru,Новозыбков
T,en,Dyatkovo,ru,Дятьково
T,en,Fokino,ru,Фокино
T,en,ZHukovka,ru,Жуковка
T,en,Zlynka,ru,Злынка
T,en,Karachev,ru,Карачев
T,en,Mglin,ru,Мглин
T,en,Pochep,ru,Почеп
T,en,Sevsk,ru,Севск
T,en,Starodub,ru,Стародуб
T,en,Surazh,ru,Сураж
T,en,Trubchevsk,ru,Трубчевск
T,en,Unecha,ru,Унеча
R,en,Vladimirskaya obl,ru,Владимирская обл
T,en,Vladimir,ru,Владимир
T,en,Raduzhnyy,ru,Радужный
T,en,GusKHrustalnyy,ru,Гусь-Хрустальный
T,en,Kovrov,ru,Ковров
T,en,Murom,ru,Муром
T,en,Aleksandrov,ru,Александров
T,en,Karabanovo,ru,Карабаново
T,en,Strunino,ru,Струнино
T,en,Vyazniki,ru,Вязники
T,en,Gorokhovets,ru,Гороховец
T,en,Kurlovo,ru,Курлово
T,en,Kameshkovo,ru,Камешково
T,en,Kirzhach,ru,Киржач
T,en,Kolchugino,ru,Кольчугино
T,en,Melenki,ru,Меленки
T,en,Petushki,ru,Петушки
T,en,Kosterevo,ru,Костерево
T,en,Pokrov,ru,Покров
T,en,Sobinka,ru,Собинка
T,en,Lakinsk,ru,Лакинск
T,en,Sudogda,ru,Судогда
T,en,Suzdal,ru,Суздаль
T,en,YUrevPolskiy,ru,Юрьев-Польский
R,en,Volgogradskaya obl,ru,Волгоградская обл
T,en,Volgograd,ru,Волгоград
T,en,Volzhskiy,ru,Волжский
T,en,Kamyshin,ru,Камышин
T,en,Mikhaylovka,ru,Михайловка
T,en,Uryupinsk,ru,Урюпинск
T,en,Frolovo,ru,Фролово
T,en,Dubovka,ru,Дубовка
T,en,ZHirnovsk,ru,Жирновск
T,en,KalachnaDonu,ru,Калач-на-Дону
T,en,Petrov Val,ru,Петров Вал
T,en,Kotelnikovo,ru,Котельниково
T,en,Kotovo,ru,Котово
T,en,Leninsk,ru,Ленинск
T,en,Nikolaevsk,ru,Николаевск
T,en,Novoanninskiy,ru,Новоаннинский
T,en,Pallasovka,ru,Палласовка
T,en,Serafimovich,ru,Серафимович
T,en,Krasnoslobodsk,ru,Краснослободск
T,en,Surovikino,ru,Суровикино
R,en,Vologodskaya obl,ru,Вологодская обл
T,en,Vologda,ru,Вологда
T,en,CHerepovets,ru,Череповец
T,en,Babaevo,ru,Бабаево
T,en,Belozersk,ru,Белозерск
T,en,Velikiy Ustyug,ru,Великий Устюг
T,en,Krasavino,ru,Красавино
T,en,Vytegra,ru,Вытегра
T,en,Gryazovets,ru,Грязовец
T,en,Kirillov,ru,Кириллов
T,en,Nikolsk,ru,Никольск
T,en,Sokol,ru,Сокол
T,en,Kadnikov,ru,Кадников
T,en,Totma,ru,Тотьма
T,en,Ustyuzhna,ru,Устюжна
T,en,KHarovsk,ru,Харовск
R,en,Voronezhskaya obl,ru,Воронежская обл
T,en,Voronezh,ru,Воронеж
T,en,Novovoronezh,ru,Нововоронеж
T,en,Voronezh45,ru,Воронеж-45
T,en,Bobrov,ru,Бобров
T,en,Boguchar,ru,Богучар
T,en,Borisoglebsk,ru,Борисоглебск
T,en,Buturlinovka,ru,Бутурлиновка
T,en,Kalach,ru,Калач
T,en,Liski,ru,Лиски
T,en,Novokhopersk,ru,Новохоперск
T,en,Ostrogozhsk,ru,Острогожск
T,en,Pavlovsk,ru,Павловск
T,en,Povorino,ru,Поворино
T,en,Rossosh,ru,Россошь
T,en,Semiluki,ru,Семилуки
T,en,Ertil,ru,Эртиль
R,en,Ivanovskaya obl,ru,Ивановская обл
T,en,Ivanovo,ru,Иваново
T,en,Kokhma,ru,Кохма
T,en,Vichuga,ru,Вичуга
T,en,Gavrilov Posad,ru,Гаврилов Посад
T,en,Zavolzhsk,ru,Заволжск
T,en,Kineshma,ru,Кинешма
T,en,Navoloki,ru,Наволоки
T,en,Komsomolsk,ru,Комсомольск
T,en,Privolzhsk,ru,Приволжск
T,en,Ples,ru,Плес
T,en,Puchezh,ru,Пучеж
T,en,Rodniki,ru,Родники
T,en,Teykovo,ru,Тейково
T,en,Furmanov,ru,Фурманов
T,en,SHuya,ru,Шуя
T,en,YUzha,ru,Южа
T,en,YUrevets,ru,Юрьевец
R,en,Irkutskaya obl,ru,Иркутская обл
T,en,Irkutsk45,ru,Иркутск-45
T,en,Sayansk,ru,Саянск
T,en,Irkutsk,ru,Иркутск
T,en,Angarsk,ru,Ангарск
T,en,Bratsk,ru,Братск
T,en,Bodaybo,ru,Бодайбо
T,en,Zima,ru,Зима
T,en,Nizhneudinsk,ru,Нижнеудинск
T,en,Tayshet,ru,Тайшет
T,en,Tulun,ru,Тулун
T,en,UsoleSibirskoe,ru,Усолье-Сибирское
T,en,UstIlimsk,ru,Усть-Илимск
T,en,UstKut,ru,Усть-Кут
T,en,CHeremkhovo,ru,Черемхово
T,en,SHelekhov,ru,Шелехов
T,en,Svirsk,ru,Свирск
T,en,Vikhorevka,ru,Вихоревка
T,en,Kirensk,ru,Киренск
T,en,ZHeleznogorskIlimskiy,ru,Железногорск-Илимский
T,en,Alzamay,ru,Алзамай
T,en,Slyudyanka,ru,Слюдянка
T,en,Baykalsk,ru,Байкальск
T,en,Biryusinsk,ru,Бирюсинск
R,en,Kaliningradskaya obl,ru,Калининградская обл
T,en,Kaliningrad,ru,Калининград
T,en,Pionerskiy,ru,Пионерский
T,en,Svetlyy,ru,Светлый
T,en,Sovetsk,ru,Советск
T,en,Ladushkin,ru,Ладушкин
T,en,Mamonovo,ru,Мамоново
T,en,Bagrationovsk,ru,Багратионовск
T,en,Gvardeysk,ru,Гвардейск
T,en,Gurevsk,ru,Гурьевск
T,en,Gusev,ru,Гусев
T,en,Zelenogradsk,ru,Зеленоградск
T,en,Krasnoznamensk,ru,Краснознаменск
T,en,Neman,ru,Неман
T,en,Nesterov,ru,Нестеров
T,en,Ozersk,ru,Озерск
T,en,Polessk,ru,Полесск
T,en,Pravdinsk,ru,Правдинск
T,en,Slavsk,ru,Славск
T,en,CHernyakhovsk,ru,Черняховск
T,en,Baltiysk,ru,Балтийск
T,en,Primorsk,ru,Приморск
T,en,Svetlogorsk,ru,Светлогорск
R,en,Kaluzhskaya obl,ru,Калужская обл
T,en,Kaluga,ru,Калуга
T,en,Obninsk,ru,Обнинск
T,en,Borovsk,ru,Боровск
T,en,Balabanovo,ru,Балабаново
T,en,Ermolino,ru,Ермолино
T,en,SpasDemensk,ru,Спас-Деменск
T,en,Kondrovo,ru,Кондрово
T,en,ZHizdra,ru,Жиздра
T,en,ZHukov,ru,Жуков
T,en,Belousovo,ru,Белоусово
T,en,Kremenki,ru,Кременки
T,en,Kirov,ru,Киров
T,en,Kozelsk,ru,Козельск
T,en,Sosenskiy,ru,Сосенский
T,en,Lyudinovo,ru,Людиново
T,en,Maloyaroslavets,ru,Малоярославец
T,en,Medyn,ru,Медынь
T,en,Meshchovsk,ru,Мещовск
T,en,Mosalsk,ru,Мосальск
T,en,Sukhinichi,ru,Сухиничи
T,en,Tarusa,ru,Таруса
T,en,YUkhnov,ru,Юхнов
T,en,YUkhnov1,ru,Юхнов-1
T,en,YUkhnov2,ru,Юхнов-2
R,en,Kamchatskiy kray,ru,Камчатский край
T,en,PetropavlovskKamchatskiy,ru,Петропавловск-Камчатский
T,en,Vilyuchinsk,ru,Вилючинск
T,en,Elizovo,ru,Елизово
R,en,Kemerovskaya obl,ru,Кемеровская обл
T,en,AnzheroSudzhensk,ru,Анжеро-Судженск
T,en,Berezovskiy,ru,Березовский
T,en,Kaltan,ru,Калтан
T,en,Kiselevsk,ru,Киселевск
T,en,Myski,ru,Мыски
T,en,Osinniki,ru,Осинники
T,en,Tayga,ru,Тайга
T,en,Kemerovo,ru,Кемерово
T,en,LeninskKuznetskiy,ru,Ленинск-Кузнецкий
T,en,Polysaevo,ru,Полысаево
T,en,Novokuznetsk,ru,Новокузнецк
T,en,Prokopevsk,ru,Прокопьевск
T,en,YUrga,ru,Юрга
T,en,Belovo,ru,Белово
T,en,Mezhdurechensk,ru,Междуреченск
T,en,Gurevsk,ru,Гурьевск
T,en,Salair,ru,Салаир
T,en,Mariinsk,ru,Мариинск
T,en,Tashtagol,ru,Таштагол
T,en,Topki,ru,Топки
R,en,Kirovskaya obl,ru,Кировская обл
T,en,Kirov,ru,Киров
T,en,Belaya KHolunitsa,ru,Белая Холуница
T,en,Kirs,ru,Кирс
T,en,Vyatskie Polyany,ru,Вятские Поляны
T,en,Sosnovka,ru,Сосновка
T,en,Zuevka,ru,Зуевка
T,en,KirovoCHepetsk,ru,Кирово-Чепецк
T,en,Kotelnich,ru,Котельнич
T,en,Luza,ru,Луза
T,en,Malmyzh,ru,Малмыж
T,en,Murashi,ru,Мураши
T,en,Nolinsk,ru,Нолинск
T,en,Omutninsk,ru,Омутнинск
T,en,Orlov,ru,Орлов
T,en,Slobodskoy,ru,Слободской
T,en,Sovetsk,ru,Советск
T,en,Urzhum,ru,Уржум
T,en,YAransk,ru,Яранск
R,en,Kostromskaya obl,ru,Костромская обл
T,en,Volgorechensk,ru,Волгореченск
T,en,Kostroma,ru,Кострома
T,en,Buy,ru,Буй
T,en,Galich,ru,Галич
T,en,Kologriv,ru,Кологрив
T,en,Makarev,ru,Макарьев
T,en,Manturovo,ru,Мантурово
T,en,Neya,ru,Нея
T,en,Nerekhta,ru,Нерехта
T,en,Soligalich,ru,Солигалич
T,en,CHukhloma,ru,Чухлома
T,en,SHarya,ru,Шарья
R,en,Kurganskaya obl,ru,Курганская обл
T,en,Kurgan,ru,Курган
T,en,SHadrinsk,ru,Шадринск
T,en,Dalmatovo,ru,Далматово
T,en,Kataysk,ru,Катайск
T,en,Kurtamysh,ru,Куртамыш
T,en,Makushino,ru,Макушино
T,en,Petukhovo,ru,Петухово
T,en,SHumikha,ru,Шумиха
T,en,SHCHuche,ru,Щучье
R,en,Kurskaya obl,ru,Курская обл
T,en,Kursk,ru,Курск
T,en,Dmitriev,ru,Дмитриев
T,en,ZHeleznogorsk,ru,Железногорск
T,en,Kurchatov,ru,Курчатов
T,en,Lgov,ru,Льгов
T,en,Oboyan,ru,Обоянь
T,en,Rylsk,ru,Рыльск
T,en,Sudzha,ru,Суджа
T,en,Fatezh,ru,Фатеж
T,en,SHCHigry,ru,Щигры
R,en,Leningradskaya obl,ru,Ленинградская обл
T,en,SanktPeterburg,ru,Санкт-Петербург
T,en,Krasnoe Selo,ru,Красное Село
T,en,Zelenogorsk,ru,Зеленогорск
T,en,Lomonosov,ru,Ломоносов
T,en,Kronshtadt,ru,Кронштадт
T,en,Pavlovsk,ru,Павловск
T,en,Petergof,ru,Петергоф
T,en,Sestroretsk,ru,Сестрорецк
T,en,Pushkin,ru,Пушкин
T,en,Kolpino,ru,Колпино
T,en,Sosnovyy Bor,ru,Сосновый Бор
T,en,Boksitogorsk,ru,Бокситогорск
T,en,Pikalevo,ru,Пикалево
T,en,Volosovo,ru,Волосово
T,en,Volkhov,ru,Волхов
T,en,Novaya Ladoga,ru,Новая Ладога
T,en,Syasstroy,ru,Сясьстрой
T,en,Vsevolozhsk,ru,Всеволожск
T,en,Sertolovo,ru,Сертолово
T,en,Vyborg,ru,Выборг
T,en,Vysotsk,ru,Высоцк
T,en,Kamennogorsk,ru,Каменногорск
T,en,Primorsk,ru,Приморск
T,en,Svetogorsk,ru,Светогорск
T,en,Gatchina,ru,Гатчина
T,en,Kommunar,ru,Коммунар
T,en,Kingisepp,ru,Кингисепп
T,en,Ivangorod,ru,Ивангород
T,en,Kirishi,ru,Кириши
T,en,Kirovsk,ru,Кировск
T,en,Otradnoe,ru,Отрадное
T,en,SHlisselburg,ru,Шлиссельбург
T,en,Lodeynoe Pole,ru,Лодейное Поле
T,en,Luga,ru,Луга
T,en,Podporozhe,ru,Подпорожье
T,en,Priozersk,ru,Приозерск
T,en,Slantsy,ru,Сланцы
T,en,Tikhvin,ru,Тихвин
T,en,Tosno,ru,Тосно
T,en,Nikolskoe,ru,Никольское
T,en,Lyuban,ru,Любань
R,en,Lipetskaya obl,ru,Липецкая обл
T,en,Lipetsk,ru,Липецк
T,en,Elets,ru,Елец
T,en,Gryazi,ru,Грязи
T,en,Dankov,ru,Данков
T,en,Zadonsk,ru,Задонск
T,en,Lebedyan,ru,Лебедянь
T,en,Usman,ru,Усмань
T,en,CHaplygin,ru,Чаплыгин
R,en,Magadanskaya obl,ru,Магаданская обл
T,en,Magadan,ru,Магадан
T,en,Susuman,ru,Сусуман
R,en,Moskovskaya obl,ru,Московская обл
T,en,Moskva,ru,Москва
T,en,Zelenograd,ru,Зеленоград
T,en,Moskovskiy,ru,Московский
T,en,Domodedovo,ru,Домодедово
T,en,Bronnitsy,ru,Бронницы
T,en,SHCHerbinka,ru,Щербинка
T,en,Troitsk,ru,Троицк
T,en,Dubna,ru,Дубна
T,en,ZHeleznodorozhnyy,ru,Железнодорожный
T,en,ZHukovskiy,ru,Жуковский
T,en,Zvenigorod,ru,Звенигород
